_rowid,DeliverableID,TitleID,PlannedHours,created_at
2105,351,105,46.94,2027-04-23 08:09:57.922377
2106,351,106,46.58,2027-04-23 08:09:57.922377
2107,352,101,41.69,2027-04-28 09:51:56.784700
2108,352,102,90.86,2027-04-28 09:51:56.784700
2109,352,103,107.27,2027-04-28 09:51:56.784700
2110,352,104,116.65,2027-04-28 09:51:56.784700
2111,352,105,86.55,2027-04-28 09:51:56.784700
2112,352,106,46.57,2027-04-28 09:51:56.784700
2113,353,101,82.09,2027-05-12 02:37:33.593214
2114,353,102,85.65,2027-05-12 02:37:33.593214
2115,353,103,100.33,2027-05-12 02:37:33.593214
2116,353,104,93.29,2027-05-12 02:37:33.593214
2117,353,105,105.1,2027-05-12 02:37:33.593214
2118,353,106,35.06,2027-05-12 02:37:33.593214
2119,354,101,58.27,2027-05-13 15:05:45.151866
2120,354,102,116.22,2027-05-13 15:05:45.151866
2121,354,103,33.01,2027-05-13 15:05:45.151866
2122,354,104,82.18,2027-05-13 15:05:45.151866
2123,354,105,44.99,2027-05-13 15:05:45.151866
2124,354,106,94.1,2027-05-13 15:05:45.151866
2125,355,101,74.49,2027-05-14 23:03:05.413537
2126,355,102,112.34,2027-05-14 23:03:05.413537
2127,355,103,49.05,2027-05-14 23:03:05.413537
2128,355,104,42.98,2027-05-14 23:03:05.413537
2129,355,105,98.31,2027-05-14 23:03:05.413537
2130,355,106,75.06,2027-05-14 23:03:05.413537
2131,356,101,83.43,2027-05-29 18:40:08.628236
2132,356,102,97.93,2027-05-29 18:40:08.628236
2133,356,103,57.85,2027-05-29 18:40:08.628236
2134,356,104,70.32,2027-05-29 18:40:08.628236
2135,356,105,66.49,2027-05-29 18:40:08.628236
2136,356,106,118.57,2027-05-29 18:40:08.628236
2137,357,101,61.91,2027-06-05 07:09:08.415997
2138,357,102,80.81,2027-06-05 07:09:08.415997
2139,357,103,52.71,2027-06-05 07:09:08.415997
2140,357,104,112.38,2027-06-05 07:09:08.415997
2141,357,105,53.91,2027-06-05 07:09:08.415997
2142,357,106,110.62,2027-06-05 07:09:08.415997
2143,358,101,117.15,2027-06-05 21:05:02.050971
2144,358,102,70.76,2027-06-05 21:05:02.050971
2145,358,103,115.11,2027-06-05 21:05:02.050971
2146,358,104,90.91,2027-06-05 21:05:02.050971
2147,358,105,57.14,2027-06-05 21:05:02.050971
2148,358,106,46.95,2027-06-05 21:05:02.050971
2149,359,101,38.78,2027-06-07 06:39:54.888881
2150,359,102,45.02,2027-06-07 06:39:54.888881
2151,359,103,113.14,2027-06-07 06:39:54.888881
2152,359,104,103.93,2027-06-07 06:39:54.888881
2153,359,105,61.87,2027-06-07 06:39:54.888881
2154,359,106,89.02,2027-06-07 06:39:54.888881
2155,360,101,118.2,2027-06-11 22:30:11.985025
2156,360,102,118.7,2027-06-11 22:30:11.985025
2157,360,103,91.8,2027-06-11 22:30:11.985025
2158,360,104,51.93,2027-06-11 22:30:11.985025
2159,360,105,101.87,2027-06-11 22:30:11.985025
2160,360,106,39.63,2027-06-11 22:30:11.985025
2161,361,101,36.06,2027-06-21 05:15:36.256978
2162,361,102,54.12,2027-06-21 05:15:36.256978
2163,361,103,112.1,2027-06-21 05:15:36.256978
2164,361,104,86.99,2027-06-21 05:15:36.256978
2165,361,105,94.89,2027-06-21 05:15:36.256978
2166,361,106,53.14,2027-06-21 05:15:36.256978
2167,362,101,103.44,2027-06-23 03:57:03.318135
2168,362,102,64.05,2027-06-23 03:57:03.318135
2169,362,103,37.96,2027-06-23 03:57:03.318135
2170,362,104,60.8,2027-06-23 03:57:03.318135
2171,362,105,118.32,2027-06-23 03:57:03.318135
2172,362,106,86.67,2027-06-23 03:57:03.318135
2173,363,101,55.33,2027-06-27 18:20:43.200989
2174,363,102,36.31,2027-06-27 18:20:43.200989
2175,363,103,35.1,2027-06-27 18:20:43.200989
2176,363,104,40.83,2027-06-27 18:20:43.200989
2177,363,105,82.27,2027-06-27 18:20:43.200989
2178,363,106,113.59,2027-06-27 18:20:43.200989
2179,364,101,70.13,2027-06-28 13:05:11.302846
2180,364,102,93.77,2027-06-28 13:05:11.302846
2181,364,103,95.87,2027-06-28 13:05:11.302846
2182,364,104,45.66,2027-06-28 13:05:11.302846
2183,364,105,62.51,2027-06-28 13:05:11.302846
2184,364,106,87.36,2027-06-28 13:05:11.302846
2185,365,101,86.7,2027-07-05 16:44:37.620628
2186,365,102,67.56,2027-07-05 16:44:37.620628
2187,365,103,42.99,2027-07-05 16:44:37.620628
2188,365,104,38.42,2027-07-05 16:44:37.620628
2189,365,105,31.5,2027-07-05 16:44:37.620628
2190,365,106,108.62,2027-07-05 16:44:37.620628
2191,366,101,96.24,2027-07-08 03:24:09.134919
2192,366,102,58.8,2027-07-08 03:24:09.134919
2193,366,103,75.54,2027-07-08 03:24:09.134919
2194,366,104,44.63,2027-07-08 03:24:09.134919
2195,366,105,116.38,2027-07-08 03:24:09.134919
2196,366,106,106.64,2027-07-08 03:24:09.134919
2197,367,101,112.51,2027-07-18 13:26:51.342817
2198,367,102,102.07,2027-07-18 13:26:51.342817
2199,367,103,70.6,2027-07-18 13:26:51.342817
2200,367,104,94.68,2027-07-18 13:26:51.342817
2201,367,105,82.76,2027-07-18 13:26:51.342817
2202,367,106,74.31,2027-07-18 13:26:51.342817
2203,368,101,60.19,2027-07-19 11:14:32.977520
2204,368,102,115.7,2027-07-19 11:14:32.977520
2205,368,103,77.97,2027-07-19 11:14:32.977520
2206,368,104,86.84,2027-07-19 11:14:32.977520
2207,368,105,78.86,2027-07-19 11:14:32.977520
2208,368,106,41.64,2027-07-19 11:14:32.977520
2209,369,101,67.7,2027-07-25 00:02:29.161534
2210,369,102,76.55,2027-07-25 00:02:29.161534
2211,369,103,37.58,2027-07-25 00:02:29.161534
2212,369,104,118.61,2027-07-25 00:02:29.161534
2213,369,105,89.98,2027-07-25 00:02:29.161534
2214,369,106,55.69,2027-07-25 00:02:29.161534
2215,370,101,88.32,2027-07-27 19:31:40.507910
2216,370,102,52.09,2027-07-27 19:31:40.507910
2217,370,103,94.58,2027-07-27 19:31:40.507910
2218,370,104,99.91,2027-07-27 19:31:40.507910
2219,370,105,90.61,2027-07-27 19:31:40.507910
2220,370,106,85.3,2027-07-27 19:31:40.507910
2221,371,101,59.78,2027-07-31 09:14:27.897391
2222,371,102,52.35,2027-07-31 09:14:27.897391
2223,371,103,118.92,2027-07-31 09:14:27.897391
2224,371,104,65.05,2027-07-31 09:14:27.897391
2225,371,105,95.94,2027-07-31 09:14:27.897391
2226,371,106,91.63,2027-07-31 09:14:27.897391
2227,372,101,51.09,2027-08-02 14:19:04.530864
2228,372,102,31.77,2027-08-02 14:19:04.530864
2229,372,103,109.15,2027-08-02 14:19:04.530864
2230,372,104,116.9,2027-08-02 14:19:04.530864
2231,372,105,60.74,2027-08-02 14:19:04.530864
2232,372,106,60.47,2027-08-02 14:19:04.530864
2233,373,101,104.29,2027-08-07 18:07:00.299840
2234,373,102,43.19,2027-08-07 18:07:00.299840
2235,373,103,44.37,2027-08-07 18:07:00.299840
2236,373,104,101.11,2027-08-07 18:07:00.299840
2237,373,105,85.47,2027-08-07 18:07:00.299840
2238,373,106,34.04,2027-08-07 18:07:00.299840
2239,374,101,102.98,2027-08-10 09:12:30.953687
2240,374,102,66.03,2027-08-10 09:12:30.953687
2241,374,103,115.24,2027-08-10 09:12:30.953687
2242,374,104,66.58,2027-08-10 09:12:30.953687
2243,374,105,99.47,2027-08-10 09:12:30.953687
2244,374,106,73.55,2027-08-10 09:12:30.953687
2245,375,101,37.87,2027-08-18 00:19:11.741448
2246,375,102,114.28,2027-08-18 00:19:11.741448
2247,375,103,104.3,2027-08-18 00:19:11.741448
2248,375,104,101.22,2027-08-18 00:19:11.741448
2249,375,105,48.08,2027-08-18 00:19:11.741448
2250,375,106,102.46,2027-08-18 00:19:11.741448
2251,376,101,43.49,2027-08-18 19:52:52.337644
2252,376,102,78.38,2027-08-18 19:52:52.337644
2253,376,103,81.82,2027-08-18 19:52:52.337644
2254,376,104,88.06,2027-08-18 19:52:52.337644
2255,376,105,31.53,2027-08-18 19:52:52.337644
2256,376,106,116.43,2027-08-18 19:52:52.337644
2257,377,101,31.26,2027-08-19 21:03:05.750644
2258,377,102,81.02,2027-08-19 21:03:05.750644
2259,377,103,113.9,2027-08-19 21:03:05.750644
2260,377,104,89.94,2027-08-19 21:03:05.750644
2261,377,105,104.04,2027-08-19 21:03:05.750644
2262,377,106,31.2,2027-08-19 21:03:05.750644
2263,378,101,75.17,2027-08-23 06:19:15.376570
2264,378,102,70.95,2027-08-23 06:19:15.376570
2265,378,103,97.81,2027-08-23 06:19:15.376570
2266,378,104,41.92,2027-08-23 06:19:15.376570
2267,378,105,79.22,2027-08-23 06:19:15.376570
2268,378,106,79.16,2027-08-23 06:19:15.376570
2269,379,101,98.3,2027-09-05 04:20:29.263547
2270,379,102,39.52,2027-09-05 04:20:29.263547
2271,379,103,75.55,2027-09-05 04:20:29.263547
2272,379,104,103.32,2027-09-05 04:20:29.263547
2273,379,105,114.25,2027-09-05 04:20:29.263547
2274,379,106,76.22,2027-09-05 04:20:29.263547
2275,380,101,65.48,2027-09-05 16:43:52.434297
2276,380,102,106.34,2027-09-05 16:43:52.434297
2277,380,103,74.37,2027-09-05 16:43:52.434297
2278,380,104,72.47,2027-09-05 16:43:52.434297
2279,380,105,74.13,2027-09-05 16:43:52.434297
2280,380,106,106.21,2027-09-05 16:43:52.434297
2281,381,101,62.09,2027-09-15 17:49:03.145654
2282,381,102,70.26,2027-09-15 17:49:03.145654
2283,381,103,116.9,2027-09-15 17:49:03.145654
2284,381,104,63.96,2027-09-15 17:49:03.145654
2285,381,105,53.24,2027-09-15 17:49:03.145654
2286,381,106,51.91,2027-09-15 17:49:03.145654
2287,382,101,106.73,2027-09-20 18:03:18.903742
2288,382,102,47.84,2027-09-20 18:03:18.903742
2289,382,103,108.7,2027-09-20 18:03:18.903742
2290,382,104,61.73,2027-09-20 18:03:18.903742
2291,382,105,95.04,2027-09-20 18:03:18.903742
2292,382,106,58.73,2027-09-20 18:03:18.903742
2293,383,101,93.22,2027-09-21 09:26:47.272019
2294,383,102,89.3,2027-09-21 09:26:47.272019
2295,383,103,119.02,2027-09-21 09:26:47.272019
2296,383,104,53.85,2027-09-21 09:26:47.272019
2297,383,105,90.49,2027-09-21 09:26:47.272019
2298,383,106,34.68,2027-09-21 09:26:47.272019
2299,384,101,115.16,2027-09-27 07:01:57.413142
2300,384,102,82.18,2027-09-27 07:01:57.413142
2301,384,103,78.62,2027-09-27 07:01:57.413142
2302,384,104,34.53,2027-09-27 07:01:57.413142
2303,384,105,35.66,2027-09-27 07:01:57.413142
2304,384,106,46.86,2027-09-27 07:01:57.413142
2305,385,101,57.11,2027-10-01 07:07:32.084033
2306,385,102,52.41,2027-10-01 07:07:32.084033
2307,385,103,63.51,2027-10-01 07:07:32.084033
2308,385,104,52.92,2027-10-01 07:07:32.084033
2309,385,105,74.01,2027-10-01 07:07:32.084033
2310,385,106,66.67,2027-10-01 07:07:32.084033
2311,386,101,42.8,2027-10-07 17:34:53.188580
2312,386,102,34.75,2027-10-07 17:34:53.188580
2313,386,103,86.33,2027-10-07 17:34:53.188580
2314,386,104,34.91,2027-10-07 17:34:53.188580
2315,386,105,105.28,2027-10-07 17:34:53.188580
2316,386,106,76.07,2027-10-07 17:34:53.188580
2317,387,101,58.69,2027-10-12 15:30:38.972106
2318,387,102,83.41,2027-10-12 15:30:38.972106
2319,387,103,48.91,2027-10-12 15:30:38.972106
2320,387,104,40.47,2027-10-12 15:30:38.972106
2321,387,105,117.31,2027-10-12 15:30:38.972106
2322,387,106,31.98,2027-10-12 15:30:38.972106
2323,388,101,56.75,2027-10-14 15:43:26.892397
2324,388,102,42.21,2027-10-14 15:43:26.892397
2325,388,103,43.11,2027-10-14 15:43:26.892397
2326,388,104,92.77,2027-10-14 15:43:26.892397
2327,388,105,87.85,2027-10-14 15:43:26.892397
2328,388,106,100.45,2027-10-14 15:43:26.892397
2329,389,101,105.8,2027-10-14 21:46:11.230475
2330,389,102,48.84,2027-10-14 21:46:11.230475
2331,389,103,36.53,2027-10-14 21:46:11.230475
2332,389,104,93.3,2027-10-14 21:46:11.230475
2333,389,105,66.23,2027-10-14 21:46:11.230475
2334,389,106,112.8,2027-10-14 21:46:11.230475
2335,390,101,43.63,2027-11-05 12:18:19.017217
2336,390,102,101.86,2027-11-05 12:18:19.017217
2337,390,103,93.65,2027-11-05 12:18:19.017217
2338,390,104,47.13,2027-11-05 12:18:19.017217
2339,390,105,63.0,2027-11-05 12:18:19.017217
2340,390,106,39.52,2027-11-05 12:18:19.017217
2341,391,101,118.73,2027-11-06 20:40:57.568933
2342,391,102,100.26,2027-11-06 20:40:57.568933
2343,391,103,65.12,2027-11-06 20:40:57.568933
2344,391,104,82.07,2027-11-06 20:40:57.568933
2345,391,105,112.02,2027-11-06 20:40:57.568933
2346,391,106,79.87,2027-11-06 20:40:57.568933
2347,392,101,88.57,2027-11-08 08:00:55.825787
2348,392,102,108.01,2027-11-08 08:00:55.825787
2349,392,103,110.46,2027-11-08 08:00:55.825787
2350,392,104,112.78,2027-11-08 08:00:55.825787
2351,392,105,38.54,2027-11-08 08:00:55.825787
2352,392,106,78.97,2027-11-08 08:00:55.825787
2353,393,101,84.6,2027-11-10 16:53:55.188402
2354,393,102,45.01,2027-11-10 16:53:55.188402
2355,393,103,101.77,2027-11-10 16:53:55.188402
2356,393,104,94.81,2027-11-10 16:53:55.188402
2357,393,105,37.75,2027-11-10 16:53:55.188402
2358,393,106,71.74,2027-11-10 16:53:55.188402
2359,394,101,38.76,2027-11-14 20:25:52.825225
2360,394,102,57.28,2027-11-14 20:25:52.825225
2361,394,103,87.44,2027-11-14 20:25:52.825225
2362,394,104,61.5,2027-11-14 20:25:52.825225
2363,394,105,113.55,2027-11-14 20:25:52.825225
2364,394,106,35.91,2027-11-14 20:25:52.825225
2365,395,101,109.31,2027-11-23 16:17:25.520091
2366,395,102,61.52,2027-11-23 16:17:25.520091
2367,395,103,37.49,2027-11-23 16:17:25.520091
2368,395,104,95.21,2027-11-23 16:17:25.520091
2369,395,105,58.04,2027-11-23 16:17:25.520091
2370,395,106,100.46,2027-11-23 16:17:25.520091
2371,396,101,69.88,2027-11-25 18:06:19.182097
2372,396,102,63.86,2027-11-25 18:06:19.182097
2373,396,103,63.06,2027-11-25 18:06:19.182097
2374,396,104,77.34,2027-11-25 18:06:19.182097
2375,396,105,102.79,2027-11-25 18:06:19.182097
2376,396,106,62.56,2027-11-25 18:06:19.182097
2377,397,101,54.25,2027-11-29 04:38:40.998701
2378,397,102,54.98,2027-11-29 04:38:40.998701
2379,397,103,114.01,2027-11-29 04:38:40.998701
2380,397,104,95.12,2027-11-29 04:38:40.998701
2381,397,105,81.95,2027-11-29 04:38:40.998701
2382,397,106,88.29,2027-11-29 04:38:40.998701
2383,398,101,76.64,2027-12-08 19:09:35.936614
2384,398,102,33.38,2027-12-08 19:09:35.936614
2385,398,103,81.23,2027-12-08 19:09:35.936614
2386,398,104,112.87,2027-12-08 19:09:35.936614
2387,398,105,117.16,2027-12-08 19:09:35.936614
2388,398,106,78.65,2027-12-08 19:09:35.936614
2389,399,101,104.72,2027-12-12 00:01:48.664391
2390,399,102,89.76,2027-12-12 00:01:48.664391
2391,399,103,60.45,2027-12-12 00:01:48.664391
2392,399,104,114.2,2027-12-12 00:01:48.664391
2393,399,105,112.1,2027-12-12 00:01:48.664391
2394,399,106,48.84,2027-12-12 00:01:48.664391
2395,400,101,107.13,2027-12-24 14:56:06.613946
2396,400,102,91.58,2027-12-24 14:56:06.613946
2397,400,103,109.42,2027-12-24 14:56:06.613946
2398,400,104,48.32,2027-12-24 14:56:06.613946
2399,400,105,108.6,2027-12-24 14:56:06.613946
2400,400,106,35.38,2027-12-24 14:56:06.613946
2401,401,101,114.66,2028-01-02 03:09:52.954905
2402,401,102,34.3,2028-01-02 03:09:52.954905
2403,401,103,61.7,2028-01-02 03:09:52.954905
2404,401,104,107.09,2028-01-02 03:09:52.954905
2405,401,105,65.64,2028-01-02 03:09:52.954905
2406,401,106,47.92,2028-01-02 03:09:52.954905
2407,402,101,99.02,2028-01-08 21:18:04.030394
2408,402,102,54.15,2028-01-08 21:18:04.030394
2409,402,103,83.17,2028-01-08 21:18:04.030394
2410,402,104,94.93,2028-01-08 21:18:04.030394
2411,402,105,114.72,2028-01-08 21:18:04.030394
2412,402,106,109.35,2028-01-08 21:18:04.030394
2413,403,101,40.33,2028-01-12 23:50:51.057278
2414,403,102,41.35,2028-01-12 23:50:51.057278
2415,403,103,77.66,2028-01-12 23:50:51.057278
2416,403,104,54.2,2028-01-12 23:50:51.057278
2417,403,105,31.89,2028-01-12 23:50:51.057278
2418,403,106,95.06,2028-01-12 23:50:51.057278
2419,404,101,78.53,2028-01-26 20:01:48.552962
2420,404,102,117.19,2028-01-26 20:01:48.552962
2421,404,103,73.58,2028-01-26 20:01:48.552962
2422,404,104,35.72,2028-01-26 20:01:48.552962
2423,404,105,79.65,2028-01-26 20:01:48.552962
2424,404,106,105.7,2028-01-26 20:01:48.552962
2425,405,101,40.54,2028-02-06 14:32:41.463143
2426,405,102,77.54,2028-02-06 14:32:41.463143
2427,405,103,41.42,2028-02-06 14:32:41.463143
2428,405,104,83.32,2028-02-06 14:32:41.463143
2429,405,105,73.42,2028-02-06 14:32:41.463143
2430,405,106,86.03,2028-02-06 14:32:41.463143
2431,406,101,74.22,2028-02-19 23:15:53.004209
2432,406,102,115.55,2028-02-19 23:15:53.004209
2433,406,103,64.52,2028-02-19 23:15:53.004209
2434,406,104,68.19,2028-02-19 23:15:53.004209
2435,406,105,94.32,2028-02-19 23:15:53.004209
2436,406,106,84.34,2028-02-19 23:15:53.004209
2437,407,101,41.76,2028-03-03 21:53:17.390494
2438,407,102,63.47,2028-03-03 21:53:17.390494
2439,407,103,32.33,2028-03-03 21:53:17.390494
2440,407,104,49.96,2028-03-03 21:53:17.390494
2441,407,105,100.24,2028-03-03 21:53:17.390494
2442,407,106,48.11,2028-03-03 21:53:17.390494
2443,408,101,119.87,2028-03-16 15:05:06.222045
2444,408,102,32.23,2028-03-16 15:05:06.222045
2445,408,103,105.17,2028-03-16 15:05:06.222045
2446,408,104,62.88,2028-03-16 15:05:06.222045
2447,408,105,105.75,2028-03-16 15:05:06.222045
2448,408,106,79.92,2028-03-16 15:05:06.222045
2449,409,101,102.45,2028-03-22 23:42:36.527357
2450,409,102,117.06,2028-03-22 23:42:36.527357
2451,409,103,54.17,2028-03-22 23:42:36.527357
2452,409,104,74.53,2028-03-22 23:42:36.527357
2453,409,105,37.75,2028-03-22 23:42:36.527357
2454,409,106,80.32,2028-03-22 23:42:36.527357
2455,410,101,115.97,2028-03-23 06:17:26.947270
2456,410,102,51.61,2028-03-23 06:17:26.947270
2457,410,103,59.12,2028-03-23 06:17:26.947270
2458,410,104,46.54,2028-03-23 06:17:26.947270
2459,410,105,81.92,2028-03-23 06:17:26.947270
2460,410,106,43.94,2028-03-23 06:17:26.947270
2461,411,101,57.15,2028-04-07 03:35:30.957482
2462,411,102,64.56,2028-04-07 03:35:30.957482
2463,411,103,106.9,2028-04-07 03:35:30.957482
2464,411,104,97.41,2028-04-07 03:35:30.957482
2465,411,105,54.51,2028-04-07 03:35:30.957482
2466,411,106,40.58,2028-04-07 03:35:30.957482
2467,412,101,83.68,2028-04-12 12:13:01.692950
2468,412,102,62.94,2028-04-12 12:13:01.692950
2469,412,103,102.64,2028-04-12 12:13:01.692950
2470,412,104,77.1,2028-04-12 12:13:01.692950
2471,412,105,40.51,2028-04-12 12:13:01.692950
2472,412,106,41.62,2028-04-12 12:13:01.692950
2473,413,101,95.29,2028-04-14 09:30:00.679398
2474,413,102,40.19,2028-04-14 09:30:00.679398
2475,413,103,66.57,2028-04-14 09:30:00.679398
2476,413,104,73.66,2028-04-14 09:30:00.679398
2477,413,105,78.67,2028-04-14 09:30:00.679398
2478,413,106,103.65,2028-04-14 09:30:00.679398
2479,414,101,82.86,2028-04-25 10:56:54.830986
2480,414,102,37.69,2028-04-25 10:56:54.830986
2481,414,103,70.48,2028-04-25 10:56:54.830986
2482,414,104,98.07,2028-04-25 10:56:54.830986
2483,414,105,101.47,2028-04-25 10:56:54.830986
2484,414,106,74.51,2028-04-25 10:56:54.830986
2485,415,101,66.95,2028-04-29 11:15:37.104121
2486,415,102,110.87,2028-04-29 11:15:37.104121
2487,415,103,110.66,2028-04-29 11:15:37.104121
2488,415,104,91.71,2028-04-29 11:15:37.104121
2489,415,105,107.31,2028-04-29 11:15:37.104121
2490,415,106,37.99,2028-04-29 11:15:37.104121
2491,416,101,67.62,2028-05-02 17:33:04.322502
2492,416,102,52.61,2028-05-02 17:33:04.322502
2493,416,103,58.85,2028-05-02 17:33:04.322502
2494,416,104,42.15,2028-05-02 17:33:04.322502
2495,416,105,56.66,2028-05-02 17:33:04.322502
2496,416,106,81.51,2028-05-02 17:33:04.322502
2497,417,101,97.18,2028-05-07 14:44:56.053227
2498,417,102,110.42,2028-05-07 14:44:56.053227
2499,417,103,98.11,2028-05-07 14:44:56.053227
2500,417,104,59.88,2028-05-07 14:44:56.053227
2501,417,105,97.0,2028-05-07 14:44:56.053227
2502,417,106,43.68,2028-05-07 14:44:56.053227
2503,418,101,35.69,2028-05-18 11:09:01.740510
2504,418,102,41.85,2028-05-18 11:09:01.740510
2505,418,103,107.29,2028-05-18 11:09:01.740510
2506,418,104,87.04,2028-05-18 11:09:01.740510
2507,418,105,52.79,2028-05-18 11:09:01.740510
2508,418,106,79.98,2028-05-18 11:09:01.740510
2509,419,101,50.99,2028-05-22 11:15:27.881243
2510,419,102,107.8,2028-05-22 11:15:27.881243
2511,419,103,57.84,2028-05-22 11:15:27.881243
2512,419,104,92.47,2028-05-22 11:15:27.881243
2513,419,105,31.45,2028-05-22 11:15:27.881243
2514,419,106,63.54,2028-05-22 11:15:27.881243
2515,420,101,49.6,2028-05-26 19:12:52.359732
2516,420,102,90.93,2028-05-26 19:12:52.359732
2517,420,103,102.29,2028-05-26 19:12:52.359732
2518,420,104,80.57,2028-05-26 19:12:52.359732
2519,420,105,96.68,2028-05-26 19:12:52.359732
2520,420,106,89.57,2028-05-26 19:12:52.359732
2521,421,101,56.52,2028-05-27 19:26:34.873778
2522,421,102,81.41,2028-05-27 19:26:34.873778
2523,421,103,97.09,2028-05-27 19:26:34.873778
2524,421,104,64.11,2028-05-27 19:26:34.873778
2525,421,105,57.25,2028-05-27 19:26:34.873778
2526,421,106,71.34,2028-05-27 19:26:34.873778
2527,422,101,56.21,2028-05-31 12:40:36.346564
2528,422,102,99.5,2028-05-31 12:40:36.346564
2529,422,103,36.8,2028-05-31 12:40:36.346564
2530,422,104,104.48,2028-05-31 12:40:36.346564
2531,422,105,68.49,2028-05-31 12:40:36.346564
2532,422,106,83.65,2028-05-31 12:40:36.346564
2533,423,101,107.57,2028-06-06 09:39:30.781801
2534,423,102,72.94,2028-06-06 09:39:30.781801
2535,423,103,119.51,2028-06-06 09:39:30.781801
2536,423,104,91.13,2028-06-06 09:39:30.781801
2537,423,105,36.67,2028-06-06 09:39:30.781801
2538,423,106,119.35,2028-06-06 09:39:30.781801
2539,424,101,111.52,2028-06-08 10:48:20.255234
2540,424,102,117.76,2028-06-08 10:48:20.255234
2541,424,103,50.91,2028-06-08 10:48:20.255234
2542,424,104,109.32,2028-06-08 10:48:20.255234
2543,424,105,59.54,2028-06-08 10:48:20.255234
2544,424,106,40.16,2028-06-08 10:48:20.255234
2545,425,101,58.43,2028-06-11 03:54:42.860109
2546,425,102,95.63,2028-06-11 03:54:42.860109
2547,425,103,108.73,2028-06-11 03:54:42.860109
2548,425,104,114.48,2028-06-11 03:54:42.860109
2549,425,105,102.46,2028-06-11 03:54:42.860109
2550,425,106,106.55,2028-06-11 03:54:42.860109
2551,426,101,58.52,2028-06-15 12:26:14.042794
2552,426,102,72.06,2028-06-15 12:26:14.042794
2553,426,103,55.7,2028-06-15 12:26:14.042794
2554,426,104,116.55,2028-06-15 12:26:14.042794
2555,426,105,58.16,2028-06-15 12:26:14.042794
2556,426,106,38.82,2028-06-15 12:26:14.042794
2557,427,101,58.48,2028-06-16 13:30:46.296868
2558,427,102,99.66,2028-06-16 13:30:46.296868
2559,427,103,34.69,2028-06-16 13:30:46.296868
2560,427,104,31.15,2028-06-16 13:30:46.296868
2561,427,105,101.6,2028-06-16 13:30:46.296868
2562,427,106,72.94,2028-06-16 13:30:46.296868
2563,428,101,113.93,2028-06-17 06:28:38.287252
2564,428,102,107.36,2028-06-17 06:28:38.287252
2565,428,103,93.88,2028-06-17 06:28:38.287252
2566,428,104,73.4,2028-06-17 06:28:38.287252
2567,428,105,76.83,2028-06-17 06:28:38.287252
2568,428,106,117.77,2028-06-17 06:28:38.287252
2569,429,101,46.17,2028-06-20 01:51:24.327101
2570,429,102,82.03,2028-06-20 01:51:24.327101
2571,429,103,116.22,2028-06-20 01:51:24.327101
2572,429,104,75.28,2028-06-20 01:51:24.327101
2573,429,105,37.46,2028-06-20 01:51:24.327101
2574,429,106,85.8,2028-06-20 01:51:24.327101
2575,430,101,69.12,2028-06-25 10:37:20.336308
2576,430,102,47.36,2028-06-25 10:37:20.336308
2577,430,103,47.2,2028-06-25 10:37:20.336308
2578,430,104,99.19,2028-06-25 10:37:20.336308
2579,430,105,53.9,2028-06-25 10:37:20.336308
2580,430,106,99.05,2028-06-25 10:37:20.336308
2581,431,101,45.55,2028-07-05 15:33:14.786398
2582,431,102,64.14,2028-07-05 15:33:14.786398
2583,431,103,111.98,2028-07-05 15:33:14.786398
2584,431,104,85.38,2028-07-05 15:33:14.786398
2585,431,105,67.08,2028-07-05 15:33:14.786398
2586,431,106,114.1,2028-07-05 15:33:14.786398
2587,432,101,88.42,2028-07-07 12:10:01.669346
2588,432,102,92.83,2028-07-07 12:10:01.669346
2589,432,103,87.43,2028-07-07 12:10:01.669346
2590,432,104,58.85,2028-07-07 12:10:01.669346
2591,432,105,38.42,2028-07-07 12:10:01.669346
2592,432,106,68.44,2028-07-07 12:10:01.669346
2593,433,101,72.77,2028-07-08 12:54:33.089142
2594,433,102,58.55,2028-07-08 12:54:33.089142
2595,433,103,98.97,2028-07-08 12:54:33.089142
2596,433,104,74.82,2028-07-08 12:54:33.089142
2597,433,105,57.9,2028-07-08 12:54:33.089142
2598,433,106,103.08,2028-07-08 12:54:33.089142
2599,434,101,98.7,2028-07-10 23:08:07.200226
2600,434,102,42.29,2028-07-10 23:08:07.200226
2601,434,103,50.58,2028-07-10 23:08:07.200226
2602,434,104,109.42,2028-07-10 23:08:07.200226
2603,434,105,31.81,2028-07-10 23:08:07.200226
2604,434,106,97.75,2028-07-10 23:08:07.200226
2605,435,101,30.64,2028-07-11 05:05:34.201460
2606,435,102,103.75,2028-07-11 05:05:34.201460
2607,435,103,62.38,2028-07-11 05:05:34.201460
2608,435,104,78.67,2028-07-11 05:05:34.201460
2609,435,105,90.96,2028-07-11 05:05:34.201460
2610,435,106,93.24,2028-07-11 05:05:34.201460
2611,436,101,87.79,2028-07-13 06:31:00.236636
2612,436,102,56.83,2028-07-13 06:31:00.236636
2613,436,103,41.38,2028-07-13 06:31:00.236636
2614,436,104,105.83,2028-07-13 06:31:00.236636
2615,436,105,62.6,2028-07-13 06:31:00.236636
2616,436,106,89.44,2028-07-13 06:31:00.236636
2617,437,101,84.15,2028-07-31 11:37:49.003445
2618,437,102,35.46,2028-07-31 11:37:49.003445
2619,437,103,67.2,2028-07-31 11:37:49.003445
2620,437,104,79.2,2028-07-31 11:37:49.003445
2621,437,105,69.24,2028-07-31 11:37:49.003445
