_rowid,DeliverableID,ConsultantID,Month,ActualHours,event_type,start_date,end_date
1071,357,1,,158.06,process_deliverable_4,2027-06-05 07:09:08.415997,2027-06-27 18:20:43.200989
1072,357,18,,158.06,process_deliverable_4,2027-06-05 07:09:08.415997,2027-06-27 18:20:43.200989
1073,357,13,,158.06,process_deliverable_4,2027-06-05 07:09:08.415997,2027-06-27 18:20:43.200989
1074,357,7,,158.06,process_deliverable_4,2027-06-05 07:09:08.415997,2027-06-27 18:20:43.200989
1075,360,42,,89.54,process_deliverable_1,2027-06-11 22:30:11.985025,2027-06-28 13:05:11.302846
1076,360,48,,89.54,process_deliverable_1,2027-06-11 22:30:11.985025,2027-06-28 13:05:11.302846
1077,359,45,,53.11,process_deliverable_1,2027-06-07 06:39:54.888881,2027-07-08 03:24:09.134919
1078,359,37,,53.11,process_deliverable_1,2027-06-07 06:39:54.888881,2027-07-08 03:24:09.134919
1079,362,33,,126.73,process_deliverable_5,2027-06-23 03:57:03.318135,2027-07-08 05:31:30.626950
1080,362,5,,126.73,process_deliverable_5,2027-06-23 03:57:03.318135,2027-07-08 05:31:30.626950
1081,362,25,,126.73,process_deliverable_5,2027-06-23 03:57:03.318135,2027-07-08 05:31:30.626950
1082,363,8,,81.98,process_deliverable_5,2027-06-27 18:20:43.200989,2027-07-17 06:32:11.691518
1083,363,53,,81.98,process_deliverable_5,2027-06-27 18:20:43.200989,2027-07-17 06:32:11.691518
1084,363,41,,81.98,process_deliverable_5,2027-06-27 18:20:43.200989,2027-07-17 06:32:11.691518
1085,364,60,,88.02,process_deliverable_2,2027-06-28 13:05:11.302846,2027-07-18 13:26:51.342817
1086,364,52,,88.02,process_deliverable_2,2027-06-28 13:05:11.302846,2027-07-18 13:26:51.342817
1087,361,21,,54.41,process_deliverable_1,2027-06-21 05:15:36.256978,2027-07-19 11:14:32.977520
1088,361,40,,54.41,process_deliverable_1,2027-06-21 05:15:36.256978,2027-07-19 11:14:32.977520
1089,366,31,,155.22,process_deliverable_2,2027-07-08 03:24:09.134919,2027-07-27 19:31:40.507910
1090,366,12,,155.22,process_deliverable_2,2027-07-08 03:24:09.134919,2027-07-27 19:31:40.507910
1091,365,42,,144.95,process_deliverable_1,2027-07-05 16:44:37.620628,2027-07-31 09:14:27.897391
1092,365,34,,144.95,process_deliverable_1,2027-07-05 16:44:37.620628,2027-07-31 09:14:27.897391
1093,368,54,,59.38,process_deliverable_2,2027-07-19 11:14:32.977520,2027-08-02 14:19:04.530864
1094,368,6,,59.38,process_deliverable_2,2027-07-19 11:14:32.977520,2027-08-02 14:19:04.530864
1095,367,55,,20.99,process_deliverable_4,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
1096,367,4,,20.99,process_deliverable_4,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
1097,367,15,,20.99,process_deliverable_4,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
1098,367,43,,20.99,process_deliverable_4,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
1099,367,16,,20.99,process_deliverable_4,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
1100,369,45,,71.62,process_deliverable_1,2027-07-25 00:02:29.161534,2027-08-10 09:12:30.953687
1101,369,48,,71.62,process_deliverable_1,2027-07-25 00:02:29.161534,2027-08-10 09:12:30.953687
1102,371,37,,145.65,process_deliverable_2,2027-07-31 09:14:27.897391,2027-08-18 00:19:11.741448
1103,371,19,,145.65,process_deliverable_2,2027-07-31 09:14:27.897391,2027-08-18 00:19:11.741448
1104,370,50,,153.32,process_deliverable_4,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
1105,370,3,,153.32,process_deliverable_4,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
1106,370,56,,153.32,process_deliverable_4,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
1107,370,29,,153.32,process_deliverable_4,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
1108,370,44,,153.32,process_deliverable_4,2027-07-27 19:31:40.507910,2027-08-18 19:52:52.337644
1109,372,49,,26.24,process_deliverable_4,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
1110,372,17,,26.24,process_deliverable_4,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
1111,372,47,,26.24,process_deliverable_4,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
1112,372,59,,26.24,process_deliverable_4,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
1113,372,27,,26.24,process_deliverable_4,2027-08-02 14:19:04.530864,2027-08-19 21:03:05.750644
1114,373,33,,89.86,process_deliverable_5,2027-08-07 18:07:00.299840,2027-08-21 06:35:42.011152
1115,373,30,,89.86,process_deliverable_5,2027-08-07 18:07:00.299840,2027-08-21 06:35:42.011152
1116,373,51,,89.86,process_deliverable_5,2027-08-07 18:07:00.299840,2027-08-21 06:35:42.011152
1117,377,40,,32.53,process_deliverable_5,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
1118,377,7,,32.53,process_deliverable_5,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
1119,377,5,,32.53,process_deliverable_5,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
1120,374,8,,42.52,process_deliverable_2,2027-08-10 09:12:30.953687,2027-09-05 04:20:29.263547
1121,374,24,,42.52,process_deliverable_2,2027-08-10 09:12:30.953687,2027-09-05 04:20:29.263547
1122,375,26,,153.04,process_deliverable_4,2027-08-18 00:19:11.741448,2027-09-05 16:43:52.434297
1123,375,38,,153.04,process_deliverable_4,2027-08-18 00:19:11.741448,2027-09-05 16:43:52.434297
1124,375,11,,153.04,process_deliverable_4,2027-08-18 00:19:11.741448,2027-09-05 16:43:52.434297
1125,375,14,,153.04,process_deliverable_4,2027-08-18 00:19:11.741448,2027-09-05 16:43:52.434297
1126,375,35,,153.04,process_deliverable_4,2027-08-18 00:19:11.741448,2027-09-05 16:43:52.434297
1127,376,60,,66.66,process_deliverable_5,2027-08-18 19:52:52.337644,2027-09-12 16:11:26.453934
1128,376,18,,66.66,process_deliverable_5,2027-08-18 19:52:52.337644,2027-09-12 16:11:26.453934
1129,376,13,,66.66,process_deliverable_5,2027-08-18 19:52:52.337644,2027-09-12 16:11:26.453934
1130,378,21,,96.18,process_deliverable_1,2027-08-23 06:19:15.376570,2027-09-15 17:49:03.145654
1131,378,31,,96.18,process_deliverable_1,2027-08-23 06:19:15.376570,2027-09-15 17:49:03.145654
1132,380,34,,62.01,process_deliverable_5,2027-09-05 16:43:52.434297,2027-09-25 00:02:08.157257
1133,380,15,,62.01,process_deliverable_5,2027-09-05 16:43:52.434297,2027-09-25 00:02:08.157257
1134,380,43,,62.01,process_deliverable_5,2027-09-05 16:43:52.434297,2027-09-25 00:02:08.157257
1135,379,36,,137.05,process_deliverable_4,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
1136,379,20,,137.05,process_deliverable_4,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
1137,379,25,,137.05,process_deliverable_4,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
1138,379,53,,137.05,process_deliverable_4,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
1139,379,41,,137.05,process_deliverable_4,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
1140,382,42,,158.12,process_deliverable_1,2027-09-20 18:03:18.903742,2027-10-07 17:34:53.188580
1141,382,48,,158.12,process_deliverable_1,2027-09-20 18:03:18.903742,2027-10-07 17:34:53.188580
1142,383,45,,43.91,process_deliverable_1,2027-09-21 09:26:47.272019,2027-10-12 15:30:38.972106
1143,383,37,,43.91,process_deliverable_1,2027-09-21 09:26:47.272019,2027-10-12 15:30:38.972106
1144,381,54,,132.38,process_deliverable_2,2027-09-15 17:49:03.145654,2027-10-14 15:43:26.892397
1145,381,23,,132.38,process_deliverable_2,2027-09-15 17:49:03.145654,2027-10-14 15:43:26.892397
1146,384,21,,41.82,process_deliverable_1,2027-09-27 07:01:57.413142,2027-10-14 21:46:11.230475
1147,384,33,,41.82,process_deliverable_1,2027-09-27 07:01:57.413142,2027-10-14 21:46:11.230475
1148,385,40,,111.04,process_deliverable_5,2027-10-01 07:07:32.084033,2027-10-24 08:59:30.004350
1149,385,16,,111.04,process_deliverable_5,2027-10-01 07:07:32.084033,2027-10-24 08:59:30.004350
1150,385,56,,111.04,process_deliverable_5,2027-10-01 07:07:32.084033,2027-10-24 08:59:30.004350
1151,388,39,,71.32,process_deliverable_4,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
1152,388,57,,71.32,process_deliverable_4,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
1153,388,29,,71.32,process_deliverable_4,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
1154,388,44,,71.32,process_deliverable_4,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
1155,388,47,,71.32,process_deliverable_4,2027-10-14 15:43:26.892397,2027-11-05 12:18:19.017217
1156,389,31,,107.95,process_deliverable_2,2027-10-14 21:46:11.230475,2027-11-06 20:40:57.568933
1157,389,1,,107.95,process_deliverable_2,2027-10-14 21:46:11.230475,2027-11-06 20:40:57.568933
1158,387,60,,138.04,process_deliverable_2,2027-10-12 15:30:38.972106,2027-11-08 08:00:55.825787
1159,387,32,,138.04,process_deliverable_2,2027-10-12 15:30:38.972106,2027-11-08 08:00:55.825787
1160,386,8,,123.67,process_deliverable_2,2027-10-07 17:34:53.188580,2027-11-10 16:53:55.188402
1161,386,22,,123.67,process_deliverable_2,2027-10-07 17:34:53.188580,2027-11-10 16:53:55.188402
1162,390,34,,96.92,process_deliverable_5,2027-11-05 12:18:19.017217,2027-11-23 04:55:34.151840
1163,390,59,,96.92,process_deliverable_5,2027-11-05 12:18:19.017217,2027-11-23 04:55:34.151840
1164,390,27,,96.92,process_deliverable_5,2027-11-05 12:18:19.017217,2027-11-23 04:55:34.151840
1165,392,6,,64.76,process_deliverable_4,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
1166,392,55,,64.76,process_deliverable_4,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
1167,392,5,,64.76,process_deliverable_4,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
1168,392,11,,64.76,process_deliverable_4,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
1169,392,14,,64.76,process_deliverable_4,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
1170,391,52,,128.91,process_deliverable_4,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
1171,391,12,,128.91,process_deliverable_4,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
1172,391,30,,128.91,process_deliverable_4,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
1173,391,51,,128.91,process_deliverable_4,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
1174,391,7,,128.91,process_deliverable_4,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
1175,393,4,,93.4,process_deliverable_4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
1176,393,19,,93.4,process_deliverable_4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
1177,393,35,,93.4,process_deliverable_4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
1178,393,18,,93.4,process_deliverable_4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
1179,393,13,,93.4,process_deliverable_4,2027-11-10 16:53:55.188402,2027-11-29 04:38:40.998701
1180,396,54,,91.33,process_deliverable_5,2027-11-25 18:06:19.182097,2027-12-02 14:34:17.295717
1181,396,25,,91.33,process_deliverable_5,2027-11-25 18:06:19.182097,2027-12-02 14:34:17.295717
1182,396,53,,91.33,process_deliverable_5,2027-11-25 18:06:19.182097,2027-12-02 14:34:17.295717
1183,395,37,,114.31,process_deliverable_5,2027-11-23 16:17:25.520091,2027-12-11 01:03:23.569795
1184,395,15,,114.31,process_deliverable_5,2027-11-23 16:17:25.520091,2027-12-11 01:03:23.569795
1185,395,43,,114.31,process_deliverable_5,2027-11-23 16:17:25.520091,2027-12-11 01:03:23.569795
1186,394,42,,43.0,process_deliverable_1,2027-11-14 20:25:52.825225,2027-12-12 00:01:48.664391
1187,394,48,,43.0,process_deliverable_1,2027-11-14 20:25:52.825225,2027-12-12 00:01:48.664391
1188,397,33,,25.52,process_deliverable_5,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
1189,397,41,,25.52,process_deliverable_5,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
1190,397,16,,25.52,process_deliverable_5,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
1191,399,31,,66.13,process_deliverable_2,2027-12-12 00:01:48.664391,2027-12-24 14:56:06.613946
1192,399,50,,66.13,process_deliverable_2,2027-12-12 00:01:48.664391,2027-12-24 14:56:06.613946
1193,398,45,,64.04,process_deliverable_1,2027-12-08 19:09:35.936614,2028-01-02 03:09:52.954905
1194,398,40,,64.04,process_deliverable_1,2027-12-08 19:09:35.936614,2028-01-02 03:09:52.954905
1195,400,3,,98.7,process_deliverable_4,2027-12-24 14:56:06.613946,2028-01-12 23:50:51.057278
1196,400,49,,98.7,process_deliverable_4,2027-12-24 14:56:06.613946,2028-01-12 23:50:51.057278
1197,400,56,,98.7,process_deliverable_4,2027-12-24 14:56:06.613946,2028-01-12 23:50:51.057278
1198,400,29,,98.7,process_deliverable_4,2027-12-24 14:56:06.613946,2028-01-12 23:50:51.057278
1199,400,44,,98.7,process_deliverable_4,2027-12-24 14:56:06.613946,2028-01-12 23:50:51.057278
1200,401,60,,24.55,process_deliverable_2,2028-01-02 03:09:52.954905,2028-01-26 20:01:48.552962
1201,401,17,,24.55,process_deliverable_2,2028-01-02 03:09:52.954905,2028-01-26 20:01:48.552962
1202,403,34,,46.77,process_deliverable_5,2028-01-12 23:50:51.057278,2028-02-03 10:05:38.936856
1203,403,47,,46.77,process_deliverable_5,2028-01-12 23:50:51.057278,2028-02-03 10:05:38.936856
1204,403,59,,46.77,process_deliverable_5,2028-01-12 23:50:51.057278,2028-02-03 10:05:38.936856
1205,402,21,,149.45,process_deliverable_1,2028-01-08 21:18:04.030394,2028-02-06 14:32:41.463143
1206,402,8,,149.45,process_deliverable_1,2028-01-08 21:18:04.030394,2028-02-06 14:32:41.463143
1207,404,24,,21.41,process_deliverable_4,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
1208,404,26,,21.41,process_deliverable_4,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
1209,404,27,,21.41,process_deliverable_4,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
1210,404,5,,21.41,process_deliverable_4,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
1211,404,11,,21.41,process_deliverable_4,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
1212,405,54,,50.48,process_deliverable_2,2028-02-06 14:32:41.463143,2028-03-03 21:53:17.390494
1213,405,38,,50.48,process_deliverable_2,2028-02-06 14:32:41.463143,2028-03-03 21:53:17.390494
1214,406,37,,31.21,process_deliverable_5,2028-02-19 23:15:53.004209,2028-03-08 07:05:17.802694
1215,406,14,,31.21,process_deliverable_5,2028-02-19 23:15:53.004209,2028-03-08 07:05:17.802694
1216,406,30,,31.21,process_deliverable_5,2028-02-19 23:15:53.004209,2028-03-08 07:05:17.802694
1217,407,36,,46.17,process_deliverable_4,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
1218,407,20,,46.17,process_deliverable_4,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
1219,407,51,,46.17,process_deliverable_4,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
1220,407,7,,46.17,process_deliverable_4,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
1221,407,35,,46.17,process_deliverable_4,2028-03-03 21:53:17.390494,2028-03-16 15:05:06.222045
1222,408,48,,69.87,process_deliverable_5,2028-03-16 15:05:06.222045,2028-04-03 20:06:52.918786
1223,408,18,,69.87,process_deliverable_5,2028-03-16 15:05:06.222045,2028-04-03 20:06:52.918786
1224,408,13,,69.87,process_deliverable_5,2028-03-16 15:05:06.222045,2028-04-03 20:06:52.918786
1225,409,42,,130.67,process_deliverable_1,2028-03-22 23:42:36.527357,2028-04-07 03:35:30.957482
1226,409,33,,130.67,process_deliverable_1,2028-03-22 23:42:36.527357,2028-04-07 03:35:30.957482
1227,410,45,,101.42,process_deliverable_1,2028-03-23 06:17:26.947270,2028-04-12 12:13:01.692950
1228,410,31,,101.42,process_deliverable_1,2028-03-23 06:17:26.947270,2028-04-12 12:13:01.692950
1229,411,40,,145.26,process_deliverable_2,2028-04-07 03:35:30.957482,2028-04-29 11:15:37.104121
1230,411,23,,145.26,process_deliverable_2,2028-04-07 03:35:30.957482,2028-04-29 11:15:37.104121
1231,412,60,,44.97,process_deliverable_2,2028-04-12 12:13:01.692950,2028-05-02 17:33:04.322502
1232,412,39,,44.97,process_deliverable_2,2028-04-12 12:13:01.692950,2028-05-02 17:33:04.322502
1233,413,21,,81.86,process_deliverable_1,2028-04-14 09:30:00.679398,2028-05-07 14:44:56.053227
1234,413,34,,81.86,process_deliverable_1,2028-04-14 09:30:00.679398,2028-05-07 14:44:56.053227
1235,415,57,,133.08,process_deliverable_4,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
1236,415,1,,133.08,process_deliverable_4,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
1237,415,25,,133.08,process_deliverable_4,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
1238,415,53,,133.08,process_deliverable_4,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
1239,415,15,,133.08,process_deliverable_4,2028-04-29 11:15:37.104121,2028-05-18 11:09:01.740510
1240,414,42,,93.86,process_deliverable_1,2028-04-25 10:56:54.830986,2028-05-22 11:15:27.881243
1241,414,8,,93.86,process_deliverable_1,2028-04-25 10:56:54.830986,2028-05-22 11:15:27.881243
1242,417,54,,30.18,process_deliverable_2,2028-05-07 14:44:56.053227,2028-05-26 19:12:52.359732
1243,417,6,,30.18,process_deliverable_2,2028-05-07 14:44:56.053227,2028-05-26 19:12:52.359732
1244,416,32,,69.77,process_deliverable_4,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
1245,416,22,,69.77,process_deliverable_4,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
1246,416,43,,69.77,process_deliverable_4,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
1247,416,41,,69.77,process_deliverable_4,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
1248,416,16,,69.77,process_deliverable_4,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
1249,418,37,,32.55,process_deliverable_5,2028-05-18 11:09:01.740510,2028-06-04 02:53:50.356880
1250,418,56,,32.55,process_deliverable_5,2028-05-18 11:09:01.740510,2028-06-04 02:53:50.356880
1251,418,29,,32.55,process_deliverable_5,2028-05-18 11:09:01.740510,2028-06-04 02:53:50.356880
1252,420,52,,35.85,process_deliverable_4,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
1253,420,12,,35.85,process_deliverable_4,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
1254,420,44,,35.85,process_deliverable_4,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
1255,420,47,,35.85,process_deliverable_4,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
1256,420,59,,35.85,process_deliverable_4,2028-05-26 19:12:52.359732,2028-06-06 09:39:30.781801
1257,419,48,,62.49,process_deliverable_2,2028-05-22 11:15:27.881243,2028-06-15 12:26:14.042794
1258,419,55,,62.49,process_deliverable_2,2028-05-22 11:15:27.881243,2028-06-15 12:26:14.042794
1259,422,45,,38.32,process_deliverable_1,2028-05-31 12:40:36.346564,2028-06-17 06:28:38.287252
1260,422,31,,38.32,process_deliverable_1,2028-05-31 12:40:36.346564,2028-06-17 06:28:38.287252
1261,423,40,,49.9,process_deliverable_5,2028-06-06 09:39:30.781801,2028-06-19 08:30:57.717110
1262,423,11,,49.9,process_deliverable_5,2028-06-06 09:39:30.781801,2028-06-19 08:30:57.717110
1263,423,14,,49.9,process_deliverable_5,2028-06-06 09:39:30.781801,2028-06-19 08:30:57.717110
1264,424,21,,67.63,process_deliverable_1,2028-06-08 10:48:20.255234,2028-06-25 10:37:20.336308
1265,424,60,,67.63,process_deliverable_1,2028-06-08 10:48:20.255234,2028-06-25 10:37:20.336308
1266,421,33,,85.17,process_deliverable_5,2028-05-27 19:26:34.873778,2028-06-27 21:05:12.806065
1267,421,27,,85.17,process_deliverable_5,2028-05-27 19:26:34.873778,2028-06-27 21:05:12.806065
1268,421,5,,85.17,process_deliverable_5,2028-05-27 19:26:34.873778,2028-06-27 21:05:12.806065
1269,427,45,,50.15,process_deliverable_1,2028-06-17 06:28:38.287252,2028-07-05 15:33:14.786398
1270,427,54,,50.15,process_deliverable_1,2028-06-17 06:28:38.287252,2028-07-05 15:33:14.786398
1271,426,4,,25.54,process_deliverable_4,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
1272,426,19,,25.54,process_deliverable_4,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
1273,426,30,,25.54,process_deliverable_4,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
1274,426,51,,25.54,process_deliverable_4,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
1275,426,7,,25.54,process_deliverable_4,2028-06-15 12:26:14.042794,2028-07-07 12:10:01.669346
1276,425,42,,38.03,process_deliverable_1,2028-06-11 03:54:42.860109,2028-07-08 12:54:33.089142
1277,425,34,,38.03,process_deliverable_1,2028-06-11 03:54:42.860109,2028-07-08 12:54:33.089142
1278,428,8,,26.58,process_deliverable_2,2028-06-17 06:28:38.287252,2028-07-10 23:08:07.200226
1279,428,50,,26.58,process_deliverable_2,2028-06-17 06:28:38.287252,2028-07-10 23:08:07.200226
1280,430,37,,86.33,process_deliverable_2,2028-06-25 10:37:20.336308,2028-07-11 05:05:34.201460
1281,430,3,,86.33,process_deliverable_2,2028-06-25 10:37:20.336308,2028-07-11 05:05:34.201460
1282,429,21,,75.96,process_deliverable_1,2028-06-25 10:37:20.336308,2028-07-13 06:31:00.236636
1283,429,48,,75.96,process_deliverable_1,2028-06-25 10:37:20.336308,2028-07-13 06:31:00.236636
1284,433,60,,85.91,process_deliverable_2,2028-07-08 12:54:33.089142,2028-07-31 11:37:49.003445
1285,433,17,,85.91,process_deliverable_2,2028-07-08 12:54:33.089142,2028-07-31 11:37:49.003445
1286,435,38,,25.43,process_deliverable_4,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
1287,435,36,,25.43,process_deliverable_4,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
1288,435,15,,25.43,process_deliverable_4,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
1289,435,43,,25.43,process_deliverable_4,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
1290,435,41,,25.43,process_deliverable_4,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
1291,432,40,,85.9,process_deliverable_5,2028-07-07 12:10:01.669346,2028-08-03 04:57:50.918810
1292,432,35,,85.9,process_deliverable_5,2028-07-07 12:10:01.669346,2028-08-03 04:57:50.918810
1293,432,18,,85.9,process_deliverable_5,2028-07-07 12:10:01.669346,2028-08-03 04:57:50.918810
1294,434,24,,124.67,process_deliverable_4,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
1295,434,26,,124.67,process_deliverable_4,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
1296,434,13,,124.67,process_deliverable_4,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
1297,434,25,,124.67,process_deliverable_4,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
1298,434,53,,124.67,process_deliverable_4,2028-07-10 23:08:07.200226,2028-08-05 02:17:06.950821
1299,431,31,,41.31,process_deliverable_2,2028-07-05 15:33:14.786398,2028-08-05 15:27:46.335214
1300,431,49,,41.31,process_deliverable_2,2028-07-05 15:33:14.786398,2028-08-05 15:27:46.335214
1301,436,33,,82.81,process_deliverable_2,2028-07-13 06:31:00.236636,2028-08-06 06:16:06.443423
1302,436,20,,82.81,process_deliverable_2,2028-07-13 06:31:00.236636,2028-08-06 06:16:06.443423
1303,439,45,,22.85,process_deliverable_1,2028-08-04 16:15:54.362477,2028-08-22 14:31:13.607922
1304,439,34,,22.85,process_deliverable_1,2028-08-04 16:15:54.362477,2028-08-22 14:31:13.607922
1305,437,23,,36.76,process_deliverable_4,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
1306,437,39,,36.76,process_deliverable_4,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
1307,437,16,,36.76,process_deliverable_4,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
1308,437,56,,36.76,process_deliverable_4,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
1309,437,29,,36.76,process_deliverable_4,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
1310,438,54,,104.13,process_deliverable_5,2028-08-01 10:01:27.838455,2028-08-25 12:16:17.400516
1311,438,44,,104.13,process_deliverable_5,2028-08-01 10:01:27.838455,2028-08-25 12:16:17.400516
1312,438,47,,104.13,process_deliverable_5,2028-08-01 10:01:27.838455,2028-08-25 12:16:17.400516
1313,440,8,,30.42,process_deliverable_5,2028-08-05 02:17:06.950821,2028-08-25 22:51:32.493501
1314,440,59,,30.42,process_deliverable_5,2028-08-05 02:17:06.950821,2028-08-25 22:51:32.493501
1315,440,11,,30.42,process_deliverable_5,2028-08-05 02:17:06.950821,2028-08-25 22:51:32.493501
1316,441,57,,32.01,process_deliverable_4,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
1317,441,1,,32.01,process_deliverable_4,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
1318,441,14,,32.01,process_deliverable_4,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
1319,441,27,,32.01,process_deliverable_4,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
1320,441,5,,32.01,process_deliverable_4,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
1321,442,6,,29.38,process_deliverable_4,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
1322,442,32,,29.38,process_deliverable_4,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
1323,442,30,,29.38,process_deliverable_4,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
1324,442,51,,29.38,process_deliverable_4,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
1325,442,7,,29.38,process_deliverable_4,2028-08-06 06:16:06.443423,2028-09-03 12:25:08.455228
1326,443,37,,46.78,process_deliverable_2,2028-08-22 14:31:13.607922,2028-09-08 21:47:26.573470
1327,443,22,,46.78,process_deliverable_2,2028-08-22 14:31:13.607922,2028-09-08 21:47:26.573470
1328,445,60,,143.12,process_deliverable_5,2028-08-27 05:42:15.699531,2028-09-10 00:28:39.060763
1329,445,41,,143.12,process_deliverable_5,2028-08-27 05:42:15.699531,2028-09-10 00:28:39.060763
1330,445,35,,143.12,process_deliverable_5,2028-08-27 05:42:15.699531,2028-09-10 00:28:39.060763
1331,444,48,,107.68,process_deliverable_5,2028-08-24 01:02:37.522222,2028-09-11 19:24:36.103906
1332,444,15,,107.68,process_deliverable_5,2028-08-24 01:02:37.522222,2028-09-11 19:24:36.103906
1333,444,43,,107.68,process_deliverable_5,2028-08-24 01:02:37.522222,2028-09-11 19:24:36.103906
